Product_Collection,Vertical_Segment,Status,Launch_Date,Lithography,nb_of_Cores,Processor_Base_Frequency,Cache,TDP,T,Intel_Hyper_Threading_Technology_,Intel_Virtualization_Technology_VTx_,Intel_64_,Instruction_Set,T_bc
56,1,927,32,1,14,1.80 GHz,57,75.0,87.0,1,2,1,1,4.465908118654584
56,3,927,32,1,12,2.10 GHz,52,105.0,80.0,1,2,1,1,4.382026634673881
56,3,927,32,1,14,2.20 GHz,57,105.0,80.0,1,2,1,1,4.382026634673881
56,3,927,32,1,8,2.50 GHz,52,135.0,82.0,1,2,1,1,4.406719247264253
56,3,927,32,1,16,2.20 GHz,66,120.0,83.0,1,2,1,1,4.418840607796598
56,3,927,32,1,18,2.20 GHz,69,135.0,87.0,1,2,1,1,4.465908118654584
56,3,927,32,1,22,2.20 GHz,78,135.0,90.0,1,2,1,1,4.499809670330265
55,3,927,47,3,6,1.60 GHz,20,85.0,72.8,0,2,1,1,4.28771595520264
55,1,927,47,3,6,2.00 GHz,20,52.0,88.84,1,2,1,1,4.4868369990262265
55,3,927,47,3,6,1.90 GHz,20,85.0,70.9,0,2,1,1,4.2612704335380815
55,1,927,47,3,8,2.30 GHz,38,75.0,87.025,1,2,1,1,4.466195433697503
55,3,927,47,3,6,2.40 GHz,20,85.0,72.6,1,2,1,1,4.28496492183075
55,3,927,47,3,4,3.00 GHz,8,105.0,80.2,1,2,1,1,4.384523514872469
55,1,927,47,3,10,2.00 GHz,46,75.0,87.025,1,2,1,1,4.466195433697503
55,3,927,47,3,8,2.40 GHz,38,85.0,72.1,1,2,1,1,4.278054044290903
55,3,927,47,3,8,1.80 GHz,38,55.0,60.4,1,2,1,1,4.100989104940769
55,3,927,47,3,4,3.50 GHz,20,135.0,76.6,1,2,1,1,4.338597076746545
55,3,927,47,3,8,2.60 GHz,38,90.0,74.3,1,2,1,1,4.308110951723713
55,3,927,47,3,6,3.40 GHz,38,135.0,77.3,1,2,1,1,4.3476939555933765
55,3,927,47,3,10,2.30 GHz,46,105.0,78.9,1,2,1,1,4.368181227851829
55,1,927,47,3,12,1.80 GHz,54,75.0,87.025,1,2,1,1,4.466195433697503
55,3,927,47,3,12,1.80 GHz,54,65.0,63.6,1,2,1,1,4.152613470346076
55,1,927,47,3,12,2.20 GHz,54,105.0,86.95,1,2,1,1,4.465333240800292
55,1,927,15,3,12,2.20 GHz,54,105.0,91.0,1,2,1,1,4.51085950651685
55,3,927,47,3,10,2.60 GHz,46,105.0,79.0,1,2,1,1,4.3694478524670215
55,3,927,47,3,8,3.20 GHz,38,135.0,77.8,1,2,1,1,4.354141431184346
55,3,927,47,3,12,2.30 GHz,54,120.0,84.5,1,2,1,1,4.436751534363128
55,3,927,47,3,12,2.50 GHz,54,120.0,84.5,1,2,1,1,4.436751534363128
55,3,927,47,3,14,2.00 GHz,59,120.0,82.5,1,2,1,1,4.412798293340635
55,3,927,31,3,10,1.70 GHz,44,105.0,77.6,1,2,1,1,4.351567427189173
55,3,927,31,3,10,2.00 GHz,44,105.0,77.7,1,2,1,1,4.3528552573736015
55,3,927,47,3,10,3.10 GHz,46,160.0,74.7,1,2,1,1,4.3134800921387715
55,3,927,31,3,10,2.60 GHz,44,135.0,86.4,0,2,1,1,4.45898767581001
55,3,927,47,3,12,2.60 GHz,54,135.0,89.9,1,2,1,1,4.498697941477575
55,3,927,31,3,12,1.90 GHz,52,105.0,77.6,1,2,1,1,4.351567427189173
55,3,927,47,3,8,3.20 GHz,38,140.0,66.26,1,2,1,1,4.1935863968717495
55,3,927,47,3,14,2.30 GHz,59,120.0,82.6,1,2,1,1,4.414009680526933
55,3,927,47,3,8,3.00 GHz,38,140.0,65.9,1,2,1,1,4.188138441508461
55,3,927,31,3,12,2.10 GHz,52,105.0,77.6,1,2,1,1,4.351567427189173
55,3,927,47,3,6,3.50 GHz,20,140.0,66.7,1,2,1,1,4.200204952921578
55,3,927,47,3,14,2.60 GHz,59,145.0,76.7,1,2,1,1,4.33990170837321
55,3,927,31,3,6,2.90 GHz,52,135.0,84.4,1,2,1,1,4.4355674016019115
55,1,927,15,3,4,1.80 GHz,6,45.0,92.0,1,2,1,1,4.5217885770490405
55,3,927,47,3,4,3.70 GHz,8,140.0,66.2,1,2,1,1,4.192680462942962
55,3,7,47,3,16,2.30 GHz,68,135.0,87.9,1,2,1,1,4.476199804691132
55,3,927,31,3,14,2.10 GHz,57,120.0,82.5,1,2,1,1,4.412798293340635
55,1,927,15,3,6,2.00 GHz,18,50.0,93.0,1,2,1,1,4.532599493153256
55,3,927,47,3,4,3.50 GHz,8,140.0,66.2,1,2,1,1,4.192680462942962
55,3,927,31,3,16,2.00 GHz,66,135.0,87.6,1,2,1,1,4.472780997942346
55,1,927,15,3,8,1.80 GHz,35,55.0,93.0,1,2,1,1,4.532599493153256
55,3,927,31,3,18,2.10 GHz,69,135.0,87.6,1,2,1,1,4.472780997942346
55,1,927,15,3,10,1.80 GHz,44,70.0,83.0,1,2,1,1,4.418840607796598
55,1,927,15,3,8,2.00 GHz,35,65.0,86.0,1,2,1,1,4.454347296253507
55,3,7,47,3,18,2.30 GHz,71,145.0,76.4,1,2,1,1,4.335982696172475
54,3,927,46,3,10,3.00 GHz,46,130.0,88.0,1,2,1,1,4.477336814478207
54,3,927,46,3,10,2.80 GHz,46,115.0,82.0,1,2,1,1,4.406719247264253
54,3,927,46,3,8,3.40 GHz,46,150.0,72.0,1,2,1,1,4.276666119016055
54,3,927,46,3,10,2.50 GHz,46,115.0,82.0,1,2,1,1,4.406719247264253
54,3,927,46,3,8,3.30 GHz,46,130.0,74.0,1,2,1,1,4.30406509320417
54,3,927,46,3,10,2.20 GHz,46,95.0,75.0,1,2,1,1,4.31748811353631
54,3,927,46,3,10,1.70 GHz,46,70.0,65.0,1,2,1,1,4.174387269895637
54,1,927,46,3,10,2.40 GHz,46,95.0,87.0,1,2,1,1,4.465908118654584
54,3,927,46,3,8,2.60 GHz,38,95.0,75.0,1,2,1,1,4.31748811353631
54,3,927,14,3,10,2.40 GHz,46,95.0,80.0,1,2,1,1,4.382026634673881
54,1,927,46,3,10,1.90 GHz,46,70.0,92.0,1,2,1,1,4.5217885770490405
54,3,927,14,3,10,1.70 GHz,46,60.0,68.0,1,2,1,1,4.219507705176107
54,3,927,46,3,6,3.50 GHz,46,130.0,74.0,1,2,1,1,4.30406509320417
54,3,927,14,3,8,2.50 GHz,38,95.0,80.0,1,2,1,1,4.382026634673881
54,3,927,14,3,12,2.40 GHz,54,115.0,81.0,1,2,1,1,4.394449154672439
54,1,927,14,3,10,1.80 GHz,46,70.0,90.9,1,2,1,1,4.509760001183433
54,3,927,46,3,8,2.00 GHz,38,95.0,75.0,1,2,1,1,4.31748811353631
54,3,927,46,3,4,3.50 GHz,20,130.0,76.0,1,2,1,1,4.330733340286331
54,3,927,14,3,10,2.40 GHz,46,95.0,75.0,1,2,1,1,4.31748811353631
54,3,927,14,3,8,1.90 GHz,38,95.0,80.0,1,2,1,1,4.382026634673881
54,3,927,46,3,6,2.40 GHz,20,60.0,63.0,1,2,1,1,4.143134726391533
54,3,927,14,3,6,2.40 GHz,20,60.0,69.0,1,2,1,1,4.23410650459726
54,3,927,14,3,10,2.20 GHz,38,95.0,75.0,1,2,1,1,4.31748811353631
54,3,927,46,3,6,2.60 GHz,20,80.0,71.0,1,2,1,1,4.2626798770413155
54,3,927,14,3,6,2.50 GHz,20,80.0,76.0,1,2,1,1,4.330733340286331
54,3,927,14,3,8,3.30 GHz,25,130.0,88.0,0,2,1,1,4.477336814478207
54,1,927,14,3,10,1.90 GHz,46,70.0,92.0,1,2,1,1,4.5217885770490405
54,1,927,46,3,8,1.90 GHz,38,70.0,92.0,1,2,1,1,4.5217885770490405
54,1,927,14,3,8,1.80 GHz,38,60.0,89.2,1,2,1,1,4.490881039585964
54,3,927,46,3,6,2.10 GHz,20,80.0,71.0,1,2,1,1,4.2626798770413155
54,3,927,14,3,6,2.20 GHz,20,80.0,76.0,1,2,1,1,4.330733340286331
54,3,927,46,3,6,3.70 GHz,20,130.0,70.0,1,2,1,1,4.248495242049359
54,3,927,14,3,8,2.60 GHz,38,95.0,75.0,1,2,1,1,4.31748811353631
54,1,927,46,3,6,2.00 GHz,20,50.0,93.0,1,2,1,1,4.532599493153256
54,1,927,14,3,6,2.00 GHz,20,50.0,79.1,1,2,1,1,4.370712874773608
54,3,927,46,3,6,3.50 GHz,14,130.0,70.0,1,2,1,1,4.248495242049359
54,3,927,14,3,8,2.30 GHz,25,95.0,75.0,1,2,1,1,4.31748811353631
54,3,927,14,3,6,2.60 GHz,20,95.0,77.0,1,2,1,1,4.343805421853684
54,3,927,46,3,4,2.50 GHz,8,80.0,71.0,0,2,1,1,4.2626798770413155
54,3,927,14,3,4,2.40 GHz,8,80.0,76.0,0,2,1,1,4.330733340286331
54,3,927,46,3,4,3.70 GHz,8,130.0,70.0,1,2,1,1,4.248495242049359
54,1,927,14,3,6,2.20 GHz,20,60.0,80.0,1,2,1,1,4.382026634673881
54,3,927,46,3,4,1.80 GHz,8,80.0,71.0,0,2,1,1,4.2626798770413155
54,3,927,14,3,4,1.80 GHz,8,80.0,76.0,0,2,1,1,4.330733340286331
54,3,927,14,3,4,2.20 GHz,8,95.0,77.0,1,2,1,1,4.343805421853684
53,3,415,12,5,8,3.10 GHz,38,150.0,67.0,1,2,1,1,4.204692619390966
53,3,415,12,5,8,2.70 GHz,38,130.0,85.0,1,2,1,1,4.442651256490317
53,3,415,12,5,8,2.60 GHz,38,115.0,80.0,1,2,1,1,4.382026634673881
53,3,415,12,5,6,2.90 GHz,20,130.0,85.0,1,2,1,1,4.442651256490317
53,3,415,12,5,8,2.40 GHz,38,115.0,81.8,1,2,1,1,4.404277243608702
53,3,415,12,5,8,2.20 GHz,38,95.0,73.0,1,2,1,1,4.290459441148391
53,1,927,12,5,8,2.10 GHz,38,95.0,88.0,1,2,1,1,4.477336814478207
53,3,415,12,5,8,2.00 GHz,38,95.0,77.4,1,2,1,1,4.3489867805956814
53,1,927,12,5,8,1.80 GHz,38,70.0,100.0,1,2,1,1,4.605170185988092
53,3,415,12,5,8,1.80 GHz,38,70.0,72.0,1,2,1,1,4.276666119016055
53,3,415,12,5,4,3.30 GHz,8,130.0,73.0,1,2,1,1,4.290459441148391
53,3,415,28,5,8,2.30 GHz,38,95.0,78.0,1,2,1,1,4.356708826689592
53,3,415,28,5,8,1.80 GHz,38,70.0,100.0,1,2,1,1,4.605170185988092
53,3,415,12,5,6,2.50 GHz,20,95.0,73.0,1,2,1,1,4.290459441148391
53,3,415,28,5,8,2.10 GHz,38,95.0,100.0,1,2,1,1,4.605170185988092
53,3,415,12,5,2,3.00 GHz,72,80.0,70.0,1,2,1,1,4.248495242049359
53,1,927,28,5,8,1.80 GHz,38,70.0,91.0,1,2,1,1,4.51085950651685
53,3,415,28,5,8,2.60 GHz,38,115.0,100.0,1,2,1,1,4.605170185988092
53,3,415,12,5,6,2.00 GHz,20,60.0,69.8,1,2,1,1,4.2456340097683265
53,3,415,28,5,8,2.70 GHz,38,130.0,100.0,1,2,1,1,4.605170185988092
53,3,415,28,5,6,2.40 GHz,20,95.0,100.0,1,2,1,1,4.605170185988092
53,3,415,12,5,6,2.30 GHz,20,95.0,77.4,1,2,1,1,4.3489867805956814
53,3,415,12,5,6,3.30 GHz,20,130.0,64.0,1,2,1,1,4.1588830833596715
53,3,415,28,5,6,2.00 GHz,20,60.0,100.0,1,2,1,1,4.605170185988092
53,3,415,28,5,6,2.20 GHz,20,95.0,100.0,1,2,1,1,4.605170185988092
53,3,415,28,5,8,2.40 GHz,38,95.0,100.0,1,2,1,1,4.605170185988092
53,1,927,28,5,6,1.80 GHz,20,60.0,89.0,1,2,1,1,4.48863636973214
53,3,415,28,5,8,2.20 GHz,25,95.0,100.0,1,2,1,1,4.605170185988092
53,3,415,12,5,6,3.20 GHz,14,130.0,64.0,1,2,1,1,4.1588830833596715
53,3,927,12,5,6,2.00 GHz,20,95.0,77.4,1,2,1,1,4.3489867805956814
53,3,415,28,5,6,1.90 GHz,20,95.0,100.0,1,2,1,1,4.605170185988092
53,3,415,28,5,6,2.90 GHz,20,130.0,100.0,0,2,1,1,4.605170185988092
53,3,415,28,5,6,1.80 GHz,19,60.0,100.0,1,2,1,1,4.605170185988092
53,3,415,12,5,4,3.60 GHz,8,130.0,64.0,1,2,1,1,4.1588830833596715
53,3,415,12,5,4,2.40 GHz,8,80.0,70.0,0,2,1,1,4.248495242049359
53,3,415,28,5,6,2.40 GHz,20,95.0,100.0,1,2,1,1,4.605170185988092
53,3,415,28,5,4,2.20 GHz,8,80.0,100.0,0,2,1,1,4.605170185988092
53,3,415,28,5,6,2.20 GHz,14,95.0,100.0,1,2,1,1,4.605170185988092
53,3,415,28,5,4,1.80 GHz,8,80.0,100.0,0,2,1,1,4.605170185988092
53,3,415,28,5,4,2.00 GHz,8,95.0,100.0,1,2,1,1,4.605170185988092
53,3,415,12,5,4,1.80 GHz,8,80.0,70.0,0,2,1,1,4.248495242049359
52,3,927,17,1,4,3.30 GHz,84,73.0,100.0,0,2,1,1,4.605170185988092
52,3,927,17,1,4,3.50 GHz,84,72.0,100.0,1,2,1,1,4.605170185988092
52,3,927,17,1,4,3.70 GHz,84,72.0,100.0,1,2,1,1,4.605170185988092
52,3,927,17,1,4,3.70 GHz,84,73.0,100.0,1,2,1,1,4.605170185988092
52,3,927,17,1,4,3.80 GHz,84,72.0,100.0,1,2,1,1,4.605170185988092
52,3,927,17,1,4,3.80 GHz,84,73.0,100.0,1,2,1,1,4.605170185988092
52,3,927,17,1,4,3.90 GHz,84,72.0,100.0,1,2,1,1,4.605170185988092
52,3,927,50,1,4,4.10 GHz,84,79.0,100.0,1,2,1,1,4.605170185988092
52,1,927,33,1,4,2.10 GHz,80,25.0,100.0,0,2,1,1,4.605170185988092
52,1,927,33,1,4,2.90 GHz,80,45.0,100.0,0,2,1,1,4.605170185988092
52,1,927,17,1,4,2.20 GHz,84,25.0,100.0,1,2,1,1,4.605170185988092
52,2,927,17,1,4,3.00 GHz,84,45.0,100.0,1,2,1,1,4.605170185988092
52,2,927,17,1,4,3.10 GHz,84,45.0,100.0,1,2,1,1,4.605170185988092
51,3,927,65,1,4,3.30 GHz,87,80.0,100.0,0,2,1,1,4.605170185988092
51,3,927,65,1,4,3.40 GHz,87,80.0,100.0,1,2,1,1,4.605170185988092
51,3,927,65,1,4,3.50 GHz,87,80.0,100.0,1,2,1,1,4.605170185988092
51,3,927,65,1,4,2.00 GHz,87,25.0,100.0,0,2,1,1,4.605170185988092
51,3,927,65,1,4,2.10 GHz,87,25.0,100.0,1,2,1,1,4.605170185988092
51,3,927,65,1,4,3.50 GHz,87,80.0,100.0,1,2,1,1,4.605170185988092
51,3,927,65,1,4,2.90 GHz,87,45.0,100.0,1,2,1,1,4.605170185988092
51,1,927,65,1,4,2.40 GHz,87,35.0,100.0,1,2,1,1,4.605170185988092
51,3,927,65,1,4,3.60 GHz,87,80.0,100.0,1,2,1,1,4.605170185988092
51,3,927,65,1,4,3.60 GHz,87,80.0,100.0,1,2,1,1,4.605170185988092
51,3,927,65,1,4,3.70 GHz,87,80.0,100.0,1,2,1,1,4.605170185988092
51,2,927,48,1,4,2.80 GHz,87,45.0,100.0,1,2,1,1,4.605170185988092
51,1,927,65,1,4,2.00 GHz,87,25.0,100.0,1,2,1,1,4.605170185988092
51,2,927,16,1,4,2.80 GHz,87,45.0,100.0,1,2,1,1,4.605170185988092
51,2,927,48,1,4,2.90 GHz,87,45.0,100.0,1,2,1,1,4.605170185988092
51,2,927,16,1,4,2.90 GHz,87,45.0,100.0,1,2,1,1,4.605170185988092
51,1,927,32,1,4,1.90 GHz,84,45.0,100.0,1,2,1,1,4.605170185988092
51,3,927,32,1,4,2.50 GHz,84,35.0,100.0,1,2,1,1,4.605170185988092
51,2,927,16,1,4,3.00 GHz,87,45.0,100.0,1,2,1,1,4.605170185988092
51,1,927,32,1,4,2.00 GHz,84,45.0,100.0,1,2,1,1,4.605170185988092
51,3,927,32,1,4,3.00 GHz,84,45.0,100.0,1,2,1,1,4.605170185988092
51,3,927,32,1,4,3.50 GHz,84,65.0,100.0,1,2,1,1,4.605170185988092
50,3,927,31,1,4,2.30 GHz,80,35.0,100.0,1,2,1,1,4.605170185988092
50,1,927,31,1,4,2.00 GHz,82,47.0,105.0,1,2,1,1,4.653960350157523
50,3,927,31,1,4,3.50 GHz,80,95.0,100.0,1,2,1,1,4.605170185988092
50,3,927,31,1,4,3.40 GHz,80,65.0,100.0,1,2,1,1,4.605170185988092
49,3,927,46,3,2,1.10 GHz,65,13.0,100.0,1,2,1,1,4.605170185988092
49,3,927,30,3,4,3.30 GHz,87,84.0,100.0,0,2,1,1,4.605170185988092
49,3,927,29,3,4,3.20 GHz,87,84.0,100.0,0,2,1,1,4.605170185988092
49,3,415,29,3,4,3.30 GHz,87,80.0,100.0,1,2,1,1,4.605170185988092
49,3,927,29,3,4,1.80 GHz,87,25.0,100.0,1,2,1,1,4.605170185988092
49,3,927,30,3,4,3.40 GHz,87,80.0,100.0,1,2,1,1,4.605170185988092
49,3,415,29,3,4,3.40 GHz,87,80.0,100.0,1,2,1,1,4.605170185988092
49,3,927,30,3,4,2.00 GHz,87,25.0,100.0,1,2,1,1,4.605170185988092
49,3,927,30,3,4,3.50 GHz,87,80.0,100.0,1,2,1,1,4.605170185988092
49,3,415,29,3,4,3.40 GHz,87,84.0,100.0,1,2,1,1,4.605170185988092
49,3,927,30,3,4,3.50 GHz,87,84.0,100.0,1,2,1,1,4.605170185988092
49,3,415,29,3,4,3.50 GHz,87,84.0,100.0,1,2,1,1,4.605170185988092
49,3,927,29,3,4,2.50 GHz,87,45.0,100.0,1,2,1,1,4.605170185988092
49,3,927,30,3,4,3.60 GHz,87,80.0,100.0,1,2,1,1,4.605170185988092
49,1,927,29,3,4,2.30 GHz,87,45.0,100.0,1,2,1,1,4.605170185988092
49,3,415,29,3,4,3.50 GHz,87,80.0,100.0,1,2,1,1,4.605170185988092
49,3,927,30,3,4,2.70 GHz,87,45.0,100.0,1,2,1,1,4.605170185988092
49,3,415,29,3,4,3.60 GHz,87,82.0,100.0,1,2,1,1,4.605170185988092
49,3,927,30,3,4,3.60 GHz,87,84.0,100.0,1,2,1,1,4.605170185988092
49,3,927,30,3,4,3.70 GHz,87,82.0,100.0,1,2,1,1,4.605170185988092
49,3,415,29,3,4,3.60 GHz,87,84.0,100.0,1,2,1,1,4.605170185988092
49,3,415,29,3,4,3.10 GHz,87,65.0,100.0,1,2,1,1,4.605170185988092
49,3,415,30,3,4,3.70 GHz,87,84.0,100.0,1,2,1,1,4.605170185988092
49,3,415,30,3,4,3.20 GHz,87,65.0,100.0,1,2,1,1,4.605170185988092
48,1,927,46,3,4,1.80 GHz,86,25.0,100.0,1,2,1,1,4.605170185988092
48,1,927,46,3,4,2.50 GHz,86,40.0,100.0,1,2,1,1,4.605170185988092
48,3,415,28,3,2,2.30 GHz,51,17.0,100.0,1,2,1,1,4.605170185988092
48,3,415,28,3,4,3.10 GHz,87,69.0,100.0,0,2,1,1,4.605170185988092
48,3,927,28,3,4,3.20 GHz,87,77.0,100.0,0,2,1,1,4.605170185988092
48,3,415,28,3,4,3.30 GHz,87,69.0,65.8,1,2,1,1,4.186619838331271
48,3,415,28,3,4,3.40 GHz,87,69.0,100.0,1,2,1,1,4.605170185988092
48,3,415,28,3,4,3.40 GHz,87,77.0,100.0,1,2,1,1,4.605170185988092
48,3,415,28,3,4,2.50 GHz,87,45.0,100.0,1,2,1,1,4.605170185988092
48,3,415,28,3,4,3.50 GHz,87,69.0,100.0,1,2,1,1,4.605170185988092
48,3,415,28,3,4,3.60 GHz,87,69.0,100.0,1,2,1,1,4.605170185988092
48,3,927,28,3,4,3.50 GHz,87,77.0,100.0,1,2,1,1,4.605170185988092
48,3,415,28,3,4,3.70 GHz,87,87.0,100.0,1,2,1,1,4.605170185988092
47,3,415,27,5,4,3.10 GHz,87,80.0,69.1,0,2,1,1,4.235554730773624
47,3,415,27,5,2,2.20 GHz,51,20.0,77.5,1,2,1,1,4.350277936359301
47,3,415,27,5,4,3.10 GHz,82,95.0,72.6,0,2,1,1,4.28496492183075
47,3,415,27,5,4,3.20 GHz,87,80.0,69.1,1,2,1,1,4.235554730773624
47,3,415,27,5,4,3.30 GHz,87,80.0,69.1,1,2,1,1,4.235554730773624
47,3,415,27,5,4,3.20 GHz,87,95.0,72.6,1,2,1,1,4.28496492183075
47,3,415,27,5,4,3.30 GHz,87,95.0,72.6,1,2,1,1,4.28496492183075
47,3,415,27,5,4,2.40 GHz,87,45.0,58.6,1,2,1,1,4.070734696582967
47,3,415,27,5,4,3.40 GHz,87,95.0,72.6,1,2,1,1,4.28496492183075
47,3,415,27,5,4,3.40 GHz,87,80.0,69.1,1,2,1,1,4.235554730773624
47,3,415,27,5,4,3.50 GHz,87,95.0,73.6,1,2,1,1,4.298645025734831
46,3,927,65,1,4,2.20 GHz,80,35.0,100.0,1,2,1,1,4.605170185988092
46,3,927,15,1,4,2.20 GHz,80,45.0,80.0,1,2,1,1,4.382026634673881
46,3,927,65,1,4,2.40 GHz,80,45.0,100.0,1,2,1,1,4.605170185988092
46,3,927,50,1,4,2.00 GHz,80,45.0,100.0,1,2,1,1,4.605170185988092
46,3,927,65,1,4,2.20 GHz,80,35.0,100.0,1,2,1,1,4.605170185988092
46,3,927,65,1,6,1.90 GHz,90,35.0,100.0,1,2,1,1,4.605170185988092
46,3,927,32,1,4,1.30 GHz,80,20.0,100.0,1,2,1,1,4.605170185988092
46,3,927,65,1,6,2.20 GHz,90,45.0,100.0,1,2,1,1,4.605170185988092
46,3,927,50,1,6,2.10 GHz,90,45.0,100.0,1,2,1,1,4.605170185988092
46,3,927,65,1,8,1.70 GHz,11,35.0,100.0,1,2,1,1,4.605170185988092
46,3,927,32,1,8,1.60 GHz,11,35.0,100.0,1,2,1,1,4.605170185988092
46,3,927,15,1,8,2.00 GHz,11,45.0,80.0,1,2,1,1,4.382026634673881
46,3,927,65,1,8,2.10 GHz,11,45.0,100.0,1,2,1,1,4.605170185988092
46,3,927,50,1,8,1.90 GHz,11,45.0,100.0,1,2,1,1,4.605170185988092
46,3,927,65,1,8,2.00 GHz,11,45.0,100.0,1,2,1,1,4.605170185988092
46,3,927,32,1,12,1.50 GHz,27,45.0,100.0,1,2,1,1,4.605170185988092
46,3,927,16,1,12,1.50 GHz,27,45.0,100.0,1,2,1,1,4.605170185988092
46,3,927,16,1,12,2.10 GHz,27,65.0,100.0,1,2,1,1,4.605170185988092
46,3,927,50,1,8,2.30 GHz,11,65.0,100.0,1,2,1,1,4.605170185988092
46,3,927,16,1,16,1.30 GHz,39,45.0,100.0,1,2,1,1,4.605170185988092
46,3,927,16,1,16,1.30 GHz,39,45.0,100.0,1,2,1,1,4.605170185988092
66,3,415,11,5,4,2.13 GHz,87,80.0,100.0,0,2,1,1,4.605170185988092
66,3,415,36,0,1,2.40 GHz,76,40.0,81.0,1,0,0,0,4.394449154672439
66,3,415,20,8,1,2.80 GHz,1,55.0,86.0,1,0,1,1,4.454347296253507
66,3,927,11,5,4,2.26 GHz,87,80.0,100.0,0,2,1,1,4.605170185988092
66,3,415,35,0,1,1.60 GHz,76,30.0,81.0,1,0,0,0,4.394449154672439
66,3,927,10,5,4,2.40 GHz,14,80.0,77.6,1,2,1,1,4.351567427189173
66,3,709,46,0,1,3.00 GHz,76,85.0,73.0,1,0,1,0,4.290459441148391
66,3,415,10,5,4,2.53 GHz,14,80.0,77.6,1,2,1,1,4.351567427189173
66,3,709,46,0,1,3.00 GHz,63,85.0,71.0,1,0,1,0,4.2626798770413155
66,3,927,46,8,1,3.80 GHz,32,110.0,73.0,1,0,1,1,4.290459441148391
66,3,415,10,5,4,2.66 GHz,14,80.0,77.6,1,2,1,1,4.351567427189173
66,3,709,46,0,1,2.80 GHz,76,74.0,100.0,1,0,1,0,4.605170185988092
66,3,927,46,8,1,3.80 GHz,32,110.0,73.0,1,0,1,1,4.290459441148391
66,3,927,10,5,6,2.40 GHz,14,80.0,76.2,1,2,1,1,4.333361462692601
66,3,709,46,0,1,2.80 GHz,32,72.0,69.0,1,0,1,0,4.23410650459726
66,3,927,11,5,6,2.53 GHz,14,80.0,76.2,1,2,1,1,4.333361462692601
66,3,709,46,0,1,2.70 GHz,32,80.0,70.0,1,0,1,0,4.248495242049359
66,3,927,46,8,1,3.60 GHz,32,110.0,73.0,1,0,1,1,4.290459441148391
66,3,415,10,5,4,1.86 GHz,14,40.0,63.1,0,2,1,1,4.144720769547168
66,3,927,46,8,1,3.60 GHz,32,110.0,72.0,1,0,1,1,4.276666119016055
66,3,709,46,0,1,2.60 GHz,76,60.0,74.0,1,0,1,0,4.30406509320417
66,3,927,9,6,2,1.86 GHz,65,80.0,76.0,0,2,1,1,4.330733340286331
66,3,415,57,6,4,2.00 GHz,12,80.0,67.0,0,2,1,1,4.204692619390966
66,3,709,46,0,1,2.50 GHz,1,66.0,70.0,1,0,1,0,4.248495242049359
66,3,415,46,8,1,3.60 GHz,1,103.0,72.0,1,0,1,1,4.276666119016055
66,3,415,10,5,4,2.13 GHz,14,40.0,63.1,1,2,1,1,4.144720769547168
66,3,927,10,6,2,2.00 GHz,65,80.0,76.0,0,2,1,1,4.330733340286331
66,3,415,57,6,4,2.33 GHz,12,80.0,67.0,0,2,1,1,4.204692619390966
66,3,709,46,0,1,2.40 GHz,76,65.0,100.0,1,0,1,0,4.605170185988092
66,3,927,46,8,1,3.40 GHz,32,110.0,73.0,1,0,1,1,4.290459441148391
66,3,927,9,6,4,2.00 GHz,65,80.0,76.0,0,2,1,1,4.330733340286331
66,3,415,57,6,4,2.50 GHz,12,80.0,67.0,0,2,1,1,4.204692619390966
66,3,709,46,8,1,3.40 GHz,32,110.0,72.0,1,0,1,1,4.276666119016055
66,3,709,46,0,1,2.20 GHz,76,61.0,100.0,1,0,1,0,4.605170185988092
66,3,927,9,6,4,2.13 GHz,65,80.0,76.0,0,2,1,1,4.330733340286331
66,3,415,57,6,2,1.86 GHz,81,65.0,66.0,0,2,1,1,4.189654742026425
66,3,415,57,6,4,2.66 GHz,12,80.0,67.0,0,2,1,1,4.204692619390966
66,3,709,46,0,1,2.20 GHz,32,65.0,65.0,1,0,1,0,4.174387269895637
66,3,415,46,8,1,3.40 GHz,1,103.0,72.0,1,0,1,1,4.276666119016055
66,3,415,10,5,6,2.26 GHz,14,60.0,69.4,1,2,1,1,4.239886867512759
66,3,927,10,6,4,2.26 GHz,65,80.0,76.0,0,2,1,1,4.330733340286331
66,3,927,8,6,2,2.33 GHz,81,65.0,66.0,0,2,1,1,4.189654742026425
66,3,927,8,6,4,2.83 GHz,12,80.0,67.0,0,2,1,1,4.204692619390966
66,3,415,6,7,2,1.66 GHz,32,15.0,100.0,0,2,0,0,4.605170185988092
66,3,927,46,0,1,2.00 GHz,76,58.0,70.0,1,0,1,0,4.248495242049359
66,3,927,46,8,1,3.20 GHz,32,110.0,73.0,1,0,1,1,4.290459441148391
66,3,415,11,5,4,2.93 GHz,14,130.0,80.4,1,2,1,1,4.387014176184921
66,3,927,9,6,4,2.26 GHz,87,80.0,72.0,1,2,1,1,4.276666119016055
66,3,415,57,6,4,3.00 GHz,12,80.0,67.0,0,2,1,1,4.204692619390966
66,1,927,8,6,2,3.00 GHz,81,65.0,66.0,0,2,1,1,4.189654742026425
66,3,415,39,7,2,2.16 GHz,32,31.0,100.0,0,2,0,0,4.605170185988092
66,3,709,46,8,1,3.20 GHz,32,110.0,72.0,1,0,1,1,4.276666119016055
66,3,709,46,0,1,2.00 GHz,32,57.0,69.0,1,0,1,0,4.23410650459726
